video_id,channel_id,channel_name,duration_sec,category,video_url,,,,
5h79J8rknYM,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,2695,cartoon,https://www.youtube.com/watch?v=5h79J8rknYM,,,,
Ur-Ep9KJin8,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,2579,cartoon,https://www.youtube.com/watch?v=Ur-Ep9KJin8,,,,
yRjXdEhI-pM,UCBh7K6yunKYezkFWDErZq_A,Fotka Comedy Buzz,1033,cartoon,https://www.youtube.com/watch?v=yRjXdEhI-pM,,,,
wUch1zzp0wo,UCBh7K6yunKYezkFWDErZq_A,Fotka Comedy Buzz,1038,cartoon,https://www.youtube.com/watch?v=wUch1zzp0wo,,,,
nqQ9YreMWg4,UCBh7K6yunKYezkFWDErZq_A,Fotka Comedy Buzz,1420,cartoon,https://www.youtube.com/watch?v=nqQ9YreMWg4,,,,
J5fT_G8WXNY,UCBh7K6yunKYezkFWDErZq_A,Fotka Comedy Buzz,1021,cartoon,https://www.youtube.com/watch?v=J5fT_G8WXNY,,,,
PM9I3kRyQ8M,UCBh7K6yunKYezkFWDErZq_A,Fotka Comedy Buzz,1007,cartoon,https://www.youtube.com/watch?v=PM9I3kRyQ8M,,,,
N60BAV-IPx8,UC9AoCahmcWRtBbfu7LtkWtA,CINETOONS-ঠাকুমার ঝুলি,1364,cartoon,https://www.youtube.com/watch?v=N60BAV-IPx8,,,,
bK79K_Pu4pY,UC9AoCahmcWRtBbfu7LtkWtA,CINETOONS-ঠাকুমার ঝুলি,1248,cartoon,https://www.youtube.com/watch?v=bK79K_Pu4pY,,,,
gJToFMV6WWc,UC9AoCahmcWRtBbfu7LtkWtA,CINETOONS-ঠাকুমার ঝুলি,1475,cartoon,https://www.youtube.com/watch?v=gJToFMV6WWc,,,,
uXtP8xP8wCI,UC9AoCahmcWRtBbfu7LtkWtA,CINETOONS-ঠাকুমার ঝুলি,1217,cartoon,https://www.youtube.com/watch?v=uXtP8xP8wCI,,,,
hiTnGkcDZtY,UC9AoCahmcWRtBbfu7LtkWtA,CINETOONS-ঠাকুমার ঝুলি,1579,cartoon,https://www.youtube.com/watch?v=hiTnGkcDZtY,,,,
7SSjQRGss-o,UCPyEVVqJuSyHqrQlbl3ah7Q,Voice Of Bangladesh,1085,cartoon,https://www.youtube.com/watch?v=7SSjQRGss-o,,,,
FCN8M4_4Tx0,UCawoDPVgusjOk1qDoLbh8aw,TAIBA HAFSA - তাইবা হাফসা,3538,cartoon,https://www.youtube.com/watch?v=FCN8M4_4Tx0,,,,
wajhFR0SIdQ,UCawoDPVgusjOk1qDoLbh8aw,TAIBA HAFSA - তাইবা হাফসা,3830,cartoon,https://www.youtube.com/watch?v=wajhFR0SIdQ,,,,
mLV6t7BusYU,UCawoDPVgusjOk1qDoLbh8aw,TAIBA HAFSA - তাইবা হাফসা,1309,cartoon,https://www.youtube.com/watch?v=mLV6t7BusYU,,,,
rsPUj0EMeiE,UCawoDPVgusjOk1qDoLbh8aw,TAIBA HAFSA - তাইবা হাফসা,2611,cartoon,https://www.youtube.com/watch?v=rsPUj0EMeiE,,,,
hwZRAbWehKE,UCawoDPVgusjOk1qDoLbh8aw,TAIBA HAFSA - তাইবা হাফসা,2516,cartoon,https://www.youtube.com/watch?v=hwZRAbWehKE,,,,
RpHdnTifOXA,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,1596,bangla puthi,https://www.youtube.com/watch?v=RpHdnTifOXA,,,,
oobe-c9OeqI,UCh5WMdb0PjllwQI3cYn5maQ,JF 24,1314,bangla puthi,https://www.youtube.com/watch?v=oobe-c9OeqI,,,,
HcIwsJgBdtI,UCZp2S_rHM9zVIorkj3jSGJQ,Flute Sumon,5398,bangla puthi,https://www.youtube.com/watch?v=HcIwsJgBdtI,,,,
cPM9MQTTOkA,UC5T7aTxsgry_YV_TOCT3d-w,Bongo Rongo Animation Studio,1123,bangla puthi,https://www.youtube.com/watch?v=cPM9MQTTOkA,,,,
Bvk3Dt0iW1E,UCwFhbyw4EEjviOAuG0wRH3Q,Sufian poetry Gallery,3615,bangla puthi,https://www.youtube.com/watch?v=Bvk3Dt0iW1E,,,,
zQ3CW3SoT7M,UCnyDz8vhGZ_ABgfceiYnaMw,Creativity on Mind.,4056,Regional language debate,https://www.youtube.com/watch?v=zQ3CW3SoT7M,,,,
gvFQT5yAvj4,UC-dC50UvEgvV8ut2Uhoov6Q,জরিনা বিবির পালা,2592,Regional language debate,https://www.youtube.com/watch?v=gvFQT5yAvj4,,,,
6_f4_j7dvzU,UCiA4IaC2c3Uz8kmBW0XmYzw,poribortona amrai,1984,Regional language debate,https://www.youtube.com/watch?v=6_f4_j7dvzU,,,,
JZALAImI96Y,UCW72wJbPnZTBsrki3J-PTPQ,Tarkajaal - তর্কজাল,3511,Regional language debate,https://www.youtube.com/watch?v=JZALAImI96Y,,,,
51BAfroEgdE,UC-dC50UvEgvV8ut2Uhoov6Q,জরিনা বিবির পালা,3049,Regional language debate,https://www.youtube.com/watch?v=51BAfroEgdE,,,,
7WZCH12iEkk,UCtey0qmt3f9zfm7rBZh_fUg,MD.Amirul Islam Amir,4056,Regional language debate,https://www.youtube.com/watch?v=7WZCH12iEkk,,,,
LUX5ubBJ_QY,UCW72wJbPnZTBsrki3J-PTPQ,Tarkajaal - তর্কজাল,1586,Regional language debate,https://www.youtube.com/watch?v=LUX5ubBJ_QY,,,,
FW37CEegIxs,UCigI7mH9F3DwU_U5W_gBmLw,পাঁচফোড়ন Entertainment,1885,Regional language debate,https://www.youtube.com/watch?v=FW37CEegIxs,,,,
FfeNNWRletU,UC3aNZXndc9tRpYKYKSYUbrg,Cplus TV,2160,Regional language debate,https://www.youtube.com/watch?v=FfeNNWRletU,,,,
R2WGXJnHL0w,UC-dC50UvEgvV8ut2Uhoov6Q,জরিনা বিবির পালা,3046,Regional language debate,https://www.youtube.com/watch?v=R2WGXJnHL0w,,,,
WqhrOtb-yrc,UC2wbVBZtlIMRfaKD6A97YIQ,Shahjalal University Debating Society (SUDS),1953,Regional language debate,https://www.youtube.com/watch?v=WqhrOtb-yrc,,,,
C8TEEQ2avnA,UCW72wJbPnZTBsrki3J-PTPQ,Tarkajaal - তর্কজাল,2503,Regional language debate,https://www.youtube.com/watch?v=C8TEEQ2avnA,,,,
QjAj_z14zQk,UCDiYUNZErGCTmtaxDS2zjrw,Research of Freedom,1790,Regional language debate,https://www.youtube.com/watch?v=QjAj_z14zQk,,,,
Sac6HMczs6Q,UCW72wJbPnZTBsrki3J-PTPQ,Tarkajaal - তর্কজাল,2178,Regional language debate,https://www.youtube.com/watch?v=Sac6HMczs6Q,,,,
STBOep-Ru2I,UCywlgbSI9GKo-svpYLjeC7w,MK Studio India,7394,Kirton,https://www.youtube.com/watch?v=STBOep-Ru2I,,,,
OPAwumc4hZI,UC_i4gYAfVMl3o1VtnqwIHXg,Sundorbon Kirton Studio,6220,Kirton,https://www.youtube.com/watch?v=OPAwumc4hZI,,,,
NMidd46U9p8,UCxFsIn_gBWMswmO31UhsiSw,Tara Maa Studio,7715,Kirton,https://www.youtube.com/watch?v=NMidd46U9p8,,,,
G8Akr1bFIpA,UClN2sTBX_cN1Qh_BVToep1g,Hindu Media Bhola,2802,Kirton,https://www.youtube.com/watch?v=G8Akr1bFIpA,,,,
1UpaCOnY4lM,UCrRiwtYNh8rjTxT6lLIVCKg,Bhaktar Bhogoban,2057,Kirton,https://www.youtube.com/watch?v=1UpaCOnY4lM,,,,
camiksva1uM,UC47i8CkIU7UCNY8nDNXbMow,Sri Guru Sangha bd,2090,Kirton,https://www.youtube.com/watch?v=camiksva1uM,,,,
WTQucc20FQw,UCzZPay6fZ7_4YyDYx8LENFQ,sonaton media,3693,Kirton,https://www.youtube.com/watch?v=WTQucc20FQw,,,,
uChsF11mVNc,UCdWm5NQGapwV3PHDhAB-VnA,Harekrishna sdd,3292,Kirton,https://www.youtube.com/watch?v=uChsF11mVNc,,,,
SKo130KTXQo,UCOVE8X2Yqg1ekZjYMcMbrtw,Madhubanti Mukherjee,2950,Kirton,https://www.youtube.com/watch?v=SKo130KTXQo,,,,
l-8lAlwueag,UCxlzZ7yERBklKkpnJM8SH-Q,Gaan Faan,3067,Kirton,https://www.youtube.com/watch?v=l-8lAlwueag,,,,
C6umfXTYwWA,UC1iwdTRSV1Z2DMopttg8ocA,RDC Banglar Geeti,5307,Kirton,https://www.youtube.com/watch?v=C6umfXTYwWA,,,,
Iip4kuUeK3A,UC1HamNblTgQxF3CaQtw25Uw,Dj Alak,4685,Kirton,https://www.youtube.com/watch?v=Iip4kuUeK3A,,,,
ubBCyfodyOg,UCL326kqQYnF7j5qvyoMmkeA,Kirtan,2383,Kirton,https://www.youtube.com/watch?v=ubBCyfodyOg,,,,
DiR2VWLO8mY,UCU4Uktpp66ktdZvJReUbwng,Anisha Kirtan Bangla,2202,Kirton,https://www.youtube.com/watch?v=DiR2VWLO8mY,,,,
8M-6O4bCOn8,UClfLe9-RpFhrYpVSrpJ6nBw,NIMAINITAI,3067,Kirton,https://www.youtube.com/watch?v=8M-6O4bCOn8,,,,
TPczlV3Nz0Q,UCdfVieqzXGEFK8RwxpQ1NfA,Kirtan Bhandar কীর্তন ভান্ডার,3014,Kirton,https://www.youtube.com/watch?v=TPczlV3Nz0Q,,,,
4zkp4VTFvAE,UCsFv9_Ky9F_E7I8NWa6pOUA,Kirtan India,2143,Kirton,https://www.youtube.com/watch?v=4zkp4VTFvAE,,,,
uUQj9kTVkTw,UCrRiwtYNh8rjTxT6lLIVCKg,Bhaktar Bhogoban,2918,Kirton,https://www.youtube.com/watch?v=uUQj9kTVkTw,,,,
-G48OneCI9Y,UC7De0oUYmSy8CCefqdHQP3Q,Sonatony Songo,5792,Kirton,https://www.youtube.com/watch?v=-G48OneCI9Y,,,,
66-X-4gbP5k,UCo1yI0OLDBzBsSWg-EeRQpQ,ASHA MAA STUDIO,4137,Kirton,https://www.youtube.com/watch?v=66-X-4gbP5k,,,,
KxZN3tuX63M,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,2693,Debate,https://www.youtube.com/watch?v=KxZN3tuX63M,,,,
cHmE52tG4MQ,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,2928,Debate,https://www.youtube.com/watch?v=cHmE52tG4MQ,,,,
molp5ns8vx0,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2589,Debate,https://www.youtube.com/watch?v=molp5ns8vx0,,,,
ZiGtH21rUp0,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2823,Debate,https://www.youtube.com/watch?v=ZiGtH21rUp0,,,,
zU6zrl_4-NE,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,3064,Debate,https://www.youtube.com/watch?v=zU6zrl_4-NE,,,,
eHOGRwmZDl8,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2848,Debate,https://www.youtube.com/watch?v=eHOGRwmZDl8,,,,
q_8RRKyeLwc,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,2959,Debate,https://www.youtube.com/watch?v=q_8RRKyeLwc,,,,
JZALAImI96Y,UCW72wJbPnZTBsrki3J-PTPQ,Tarkajaal - তর্কজাল,3511,Debate,https://www.youtube.com/watch?v=JZALAImI96Y,,,,
PLDM7gwPjjg,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,5802,Debate,https://www.youtube.com/watch?v=PLDM7gwPjjg,,,,
xMrPhHN1oWM,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2391,Debate,https://www.youtube.com/watch?v=xMrPhHN1oWM,,,,
tlS0EsFZGKY,UC18YiE-pd3fvvMbWbXxEm0Q,Risad Sharif,2918,Debate,https://www.youtube.com/watch?v=tlS0EsFZGKY,,,,
VPRazD6JBNk,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2991,Debate,https://www.youtube.com/watch?v=VPRazD6JBNk,,,,
PaSJ26cYt8w,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2501,Debate,https://www.youtube.com/watch?v=PaSJ26cYt8w,,,,
IvOtVlzEdNw,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2125,Debate,https://www.youtube.com/watch?v=IvOtVlzEdNw,,,,
gYMGsXA51Ms,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2572,Debate,https://www.youtube.com/watch?v=gYMGsXA51Ms,,,,
dYSHe2fw2r8,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,3001,Debate,https://www.youtube.com/watch?v=dYSHe2fw2r8,,,,
06eT7ofZF-g,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,2961,Debate,https://www.youtube.com/watch?v=06eT7ofZF-g,,,,
jBpA0cN-wYo,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2777,Debate,https://www.youtube.com/watch?v=jBpA0cN-wYo,,,,
W0YF06v9u7E,UCDK9hM23OOpcMBm64iHmfzA,Otv Sports,6648,bangla comentary,https://www.youtube.com/watch?v=W0YF06v9u7E,,,,
hjZhYf8LlYg,UCtqhyXrC2qP-x40NrL4bPRw,ONLINE TV BANGLA,4344,bangla comentary,https://www.youtube.com/watch?v=hjZhYf8LlYg,,,,
JasHGMSjsOQ,UCCqIQrVd8vknHzLoYzg8OcQ,T Sports Bangladesh,2346,bangla comentary,https://www.youtube.com/watch?v=JasHGMSjsOQ,,,,
a2unSPJNyNA,UCtqhyXrC2qP-x40NrL4bPRw,ONLINE TV BANGLA,6331,bangla comentary,https://www.youtube.com/watch?v=a2unSPJNyNA,,,,
0NcvbzrhgQ0,UCCqIQrVd8vknHzLoYzg8OcQ,T Sports Bangladesh,3499,bangla comentary,https://www.youtube.com/watch?v=0NcvbzrhgQ0,,,,
MnuGxOb6D1I,UCtqhyXrC2qP-x40NrL4bPRw,ONLINE TV BANGLA,5718,bangla comentary,https://www.youtube.com/watch?v=MnuGxOb6D1I,,,,
DTzFGx9Z66c,UCtqhyXrC2qP-x40NrL4bPRw,ONLINE TV BANGLA,4725,bangla comentary,https://www.youtube.com/watch?v=DTzFGx9Z66c,,,,
P4tP0Vsk8Es,UC8DGiAO11Kq2CNqRJ-969PA,Batbox,4493,bangla comentary,https://www.youtube.com/watch?v=P4tP0Vsk8Es,,,,
t5dt9Gg_NeI,UC9zSjxQyf8ErdS32bgX9zIQ,Rakib Bhai Say,7970,bangla comentary,https://www.youtube.com/watch?v=t5dt9Gg_NeI,,,,
-Vs57Qq2Y9Y,UCh83fPuSvIRacxpApEYa_CA,Cricket Live 360,3690,bangla comentary,https://www.youtube.com/watch?v=-Vs57Qq2Y9Y,,,,
Q4ee3X8x6h0,UCykeL8VqqsDZru_pkdAinlg,Moyna Bibi,4845,Palagan,https://www.youtube.com/watch?v=Q4ee3X8x6h0,,,,
o3HQkivN6-0,UCgITSWqbk8lNnZ7qX9PEZFw,আয়না বিবি,6229,Palagan,https://www.youtube.com/watch?v=o3HQkivN6-0,,,,
DxT9fR7osV8,UCtyE4PzuHEaL8K9yE_OblVw,Sur Sangeet,4152,Palagan,https://www.youtube.com/watch?v=DxT9fR7osV8,,,,
pcrQhhUHuw0,UCG2SDND20OHYzaiGRfpB54g,Rushmi Chowdhury,3805,Palagan,https://www.youtube.com/watch?v=pcrQhhUHuw0,,,,
LMhJLXuJV9o,UCtyE4PzuHEaL8K9yE_OblVw,Sur Sangeet,4585,Palagan,https://www.youtube.com/watch?v=LMhJLXuJV9o,,,,
WcH94hW-p0A,UC4ZzcFZbrShhTrkis3V2BXQ,Jannat music,4471,Palagan,https://www.youtube.com/watch?v=WcH94hW-p0A,,,,
8iQ2gVpd6Mo,UCNUdtSssnk-QCSd-n5TZocQ,Pala Gaaner Asor,3963,Palagan,https://www.youtube.com/watch?v=8iQ2gVpd6Mo,,,,
hAhgGMafNso,UC4ZzcFZbrShhTrkis3V2BXQ,Jannat music,4505,Palagan,https://www.youtube.com/watch?v=hAhgGMafNso,,,,
zGmBKjzvoQg,UCtyE4PzuHEaL8K9yE_OblVw,Sur Sangeet,3240,Palagan,https://www.youtube.com/watch?v=zGmBKjzvoQg,,,,
H2zZtwhvMhg,UC6bqVRmeK22hHkx90FyY0qA,মিউ‌জিক পার্ক BD,5530,Palagan,https://www.youtube.com/watch?v=H2zZtwhvMhg,,,,
jT-0a8abO4E,UCtyE4PzuHEaL8K9yE_OblVw,Sur Sangeet,4363,Palagan,https://www.youtube.com/watch?v=jT-0a8abO4E,,,,
HzRnnG_fGIk,UCaZWUKSdmLoKgJC4ecuHw4A,Bondhu Products,3881,Palagan,https://www.youtube.com/watch?v=HzRnnG_fGIk,,,,
eBVOCjWIgmc,UCyJaBxa16xBIXjlQhmXo0cg,Channel Torikar Bani,6145,Palagan,https://www.youtube.com/watch?v=eBVOCjWIgmc,,,,
2I727-V3hlM,UCI_1fG4PzzLwlS_yrKLGBXw,Shurer Vision,3767,Palagan,https://www.youtube.com/watch?v=2I727-V3hlM,,,,
4hFZDyGOBKg,UCtyE4PzuHEaL8K9yE_OblVw,Sur Sangeet,4659,Palagan,https://www.youtube.com/watch?v=4hFZDyGOBKg,,,,
TQXuz7qmpGk,UC4ZzcFZbrShhTrkis3V2BXQ,Jannat music,4630,Palagan,https://www.youtube.com/watch?v=TQXuz7qmpGk,,,,
ce9UzQ94EJg,UC5Bljk81GJkKfI7gVwywsbw,BanglaVision PROGRAM,6405,Palagan,https://www.youtube.com/watch?v=ce9UzQ94EJg,,,,
jBpY8zYLF6A,UCDI1oRLXCfzyYq_AY3GXY-Q,Fakir Abul Sarkar Official,3489,Palagan,https://www.youtube.com/watch?v=jBpY8zYLF6A,,,,
RiumEuqp060,UCnnH-m00OjySESul9TY9alw,CHANNEL 1 BANGLA,4108,Palagan,https://www.youtube.com/watch?v=RiumEuqp060,,,,
wtwQ2-TSbDM,UCW3COBbaywr3UcwVtBcMp-Q,Channel Rupali HD,5204,Palagan,https://www.youtube.com/watch?v=wtwQ2-TSbDM,,,,
Zymeyux2pR0,UCTwJrwQEXMC0YIaWc5llMFA,RM Multimedia,7131,kolkata bangla movie,https://www.youtube.com/watch?v=Zymeyux2pR0,,,,
UWTotk2fZ50,UCXokGzAS1tSy5NJUpAigu_w,SVF Movies,6914,kolkata bangla movie,https://www.youtube.com/watch?v=UWTotk2fZ50,,,,
pOgFp02HLrw,UCoQ2mxydXwooxDmcxYwsbwA,Bengali Hub,7857,kolkata bangla movie,https://www.youtube.com/watch?v=pOgFp02HLrw,,,,
RJ0CI0z6_rc,UCEcrTyTUDN_FdPs6lugD3BA,Movie Scene Box,7031,kolkata bangla movie,https://www.youtube.com/watch?v=RJ0CI0z6_rc,,,,
4Y-pdhDZqI0,UCpex6Xo8isG_G5vkOjhMmTg,Bolloywood TreamS,6223,kolkata bangla movie,https://www.youtube.com/watch?v=4Y-pdhDZqI0,,,,
sb6rxKOIBdU,UCyoNuLIIw4wtJ5zkSNwJoyQ,TOLLYWOOD BANGLA MOVIES,6524,kolkata bangla movie,https://www.youtube.com/watch?v=sb6rxKOIBdU,,,,
sy5dOO5yBAQ,UC-T7KtPYwvVslLZbSvahg-g,Pagoler Khela,6696,kolkata bangla movie,https://www.youtube.com/watch?v=sy5dOO5yBAQ,,,,
N62UKoHMNCQ,UCSxpVg6DduXoWCk7gb7Q5BQ,Mzaalo Bengali Movies,5748,kolkata bangla movie,https://www.youtube.com/watch?v=N62UKoHMNCQ,,,,
2vec1mleZME,UCp1mnE1jrUHKw1mdwGyqKGA,RMG Entertainment,7042,kolkata bangla movie,https://www.youtube.com/watch?v=2vec1mleZME,,,,
_B4sqC9sRTs,UC_Go6KDInIfxY1MD-XqkAgw,Bengali Cinepolis,5474,kolkata bangla movie,https://www.youtube.com/watch?v=_B4sqC9sRTs,,,,
ABHffvY32HU,UCb6GZRguRFOmUbaqrDT9ZiA,Fatra Entertainment,7716,kolkata bangla movie,https://www.youtube.com/watch?v=ABHffvY32HU,,,,
RXzoxB2F-vA,UCSH9oBwuVaEX2qrJm38MTzw,RM Media Studio,6369,kolkata bangla movie,https://www.youtube.com/watch?v=RXzoxB2F-vA,,,,
XA8-GlqaGeo,UClD3MwsL7sXh7zrboWFOwZw,রহস্যময় টিভি,7640,kolkata bangla movie,https://www.youtube.com/watch?v=XA8-GlqaGeo,,,,
70c1F1hxaRk,UC7OWffiMiw-UpmzNkCywU8w,BENGALI SUPERHIT DUB CINEMA,7131,kolkata bangla movie,https://www.youtube.com/watch?v=70c1F1hxaRk,,,,
x8HmLqfismU,UCvppqXHEGUNBfDoOsW7agVA,MF Hard Media,7562,kolkata bangla movie,https://www.youtube.com/watch?v=x8HmLqfismU,,,,
XnFA421tymw,UC69q2WbDEqcV7igCUL078zA,Magma Vision,6484,kolkata bangla movie,https://www.youtube.com/watch?v=XnFA421tymw,,,,
siuLsp-f_0c,UCGhh_mltTKM5hRdqGThnK-A,Mir Official,7843,kolkata bangla movie,https://www.youtube.com/watch?v=siuLsp-f_0c,,,,
vwWHzPaAWb4,UCzBLM_yaaxZ2_XCUQ3jx88Q,Md Mainuddin,6365,kolkata bangla movie,https://www.youtube.com/watch?v=vwWHzPaAWb4,,,,
9-jaIj6BZMw,UCb6GZRguRFOmUbaqrDT9ZiA,Fatra Entertainment,7151,kolkata bangla movie,https://www.youtube.com/watch?v=9-jaIj6BZMw,,,,
wsbca3kfyLw,UCKZRus1OkrBbrFM1DzeBu9w,bappa halder,7941,kolkata bangla movie,https://www.youtube.com/watch?v=wsbca3kfyLw,,,,
_-Yiggd43_w,UCLLN0KwYX6NGai9mxUnH1tg,CinemaxBD,2316,bangla cinema explanation,https://www.youtube.com/watch?v=_-Yiggd43_w,,,,
6z4HpIyf4MM,UC5wFCss3J68_MMZT_VxQvUA,The World Of Keya,2659,bangla cinema explanation,https://www.youtube.com/watch?v=6z4HpIyf4MM,,,,
JRVLGXa5siI,UCBMUPWjxgZ-ndBbuO1NKFBA,Cine Thrillers BD,2146,bangla cinema explanation,https://www.youtube.com/watch?v=JRVLGXa5siI,,,,
BPSDM-K6vEE,UCLuCzWaofEfyQXYI3qR8IdA,সিনেময় - CineMoy,2204,bangla cinema explanation,https://www.youtube.com/watch?v=BPSDM-K6vEE,,,,
i18RklXZMfk,UCyNJTXvvD-1gWzjC59Oc_Mg,Plabon World,2265,bangla cinema explanation,https://www.youtube.com/watch?v=i18RklXZMfk,,,,
rRI8WE6Uwzo,UCLLN0KwYX6NGai9mxUnH1tg,CinemaxBD,2794,bangla cinema explanation,https://www.youtube.com/watch?v=rRI8WE6Uwzo,,,,
R9wn9Ff-sm0,UCnE4jLc3QtmDmpmiDREgfSg,BD STORY Star,2187,bangla cinema explanation,https://www.youtube.com/watch?v=R9wn9Ff-sm0,,,,
gTwhlFUDGLA,UC2UyoiyeEY7VcKPMOdi247Q,সিনেমা সংক্ষেপ,2208,bangla cinema explanation,https://www.youtube.com/watch?v=gTwhlFUDGLA,,,,
_m9Ur2OSJ4U,UCyNJTXvvD-1gWzjC59Oc_Mg,Plabon World,3188,bangla cinema explanation,https://www.youtube.com/watch?v=_m9Ur2OSJ4U,,,,
iKNlwZ12x6U,UCyNJTXvvD-1gWzjC59Oc_Mg,Plabon World,2185,bangla cinema explanation,https://www.youtube.com/watch?v=iKNlwZ12x6U,,,,
JpHe0WaQL_k,UCX3cyebJZX62QOmPTyk-cww,SR Romana Explain,2835,bangla cinema explanation,https://www.youtube.com/watch?v=JpHe0WaQL_k,,,,
ZmYYU0po7r0,UCnM1bIVGUXUIgj-8pqtw1dw,Cine Recaps BD,2185,bangla cinema explanation,https://www.youtube.com/watch?v=ZmYYU0po7r0,,,,
08YfNFs76O4,UCeR7Bie0iKwRZoIQX0htLGA,Cinemar Golpo,2293,bangla cinema explanation,https://www.youtube.com/watch?v=08YfNFs76O4,,,,
Xa0xMv0zSmY,UCnM1bIVGUXUIgj-8pqtw1dw,Cine Recaps BD,2340,bangla cinema explanation,https://www.youtube.com/watch?v=Xa0xMv0zSmY,,,,
RfFZaBoXLXA,UCZpqj1zs1amwLM5d7sR9S2A,সিনেফ্রিক,2427,bangla cinema explanation,https://www.youtube.com/watch?v=RfFZaBoXLXA,,,,
oI8FkkPwyD8,UCnM1bIVGUXUIgj-8pqtw1dw,Cine Recaps BD,2620,bangla cinema explanation,https://www.youtube.com/watch?v=oI8FkkPwyD8,,,,
D26ER_n6cn0,UCOZYBSjDalxzmY0OUanPmOg,Legend Kidz Bangla,2773,cartoon,https://www.youtube.com/watch?v=D26ER_n6cn0,,,,
H200o10QFW0,UCOZYBSjDalxzmY0OUanPmOg,Legend Kidz Bangla,2746,cartoon,https://www.youtube.com/watch?v=H200o10QFW0,,,,
DN0cNFBZuYY,UCOZYBSjDalxzmY0OUanPmOg,Legend Kidz Bangla,2721,cartoon,https://www.youtube.com/watch?v=DN0cNFBZuYY,,,,
MNZazxYCSEA,UCOZYBSjDalxzmY0OUanPmOg,Legend Kidz Bangla,5290,cartoon,https://www.youtube.com/watch?v=MNZazxYCSEA,,,,
7JT3GjUuew0,UCBda4QaYGHs27XAcFIEsIzw,Chikoo Aur Bunty,2096,cartoon,https://www.youtube.com/watch?v=7JT3GjUuew0,,,,
rOHa4kr5gvI,UCOZYBSjDalxzmY0OUanPmOg,Legend Kidz Bangla,5182,cartoon,https://www.youtube.com/watch?v=rOHa4kr5gvI,,,,
XSCCUlfVPc8,,Legend Kidz Bangla,2662,cartoon,https://www.youtube.com/watch?v=XSCCUlfVPc8,,,,
bXyefStCknw,UCWKeZvw4iSZVM2qXKZde58A,KidZ,2459,cartoon,https://www.youtube.com/watch?v=bXyefStCknw,,,,
coP7iq3ym34,UCWKeZvw4iSZVM2qXKZde58A,KidZ,2499,cartoon,https://www.youtube.com/watch?v=coP7iq3ym34,,,,
hLJNNT6ew-k,UCWKeZvw4iSZVM2qXKZde58A,KidZ,2518,cartoon,https://www.youtube.com/watch?v=hLJNNT6ew-k,,,,
OnMsAZ0n9TM,UCWKeZvw4iSZVM2qXKZde58A,KidZ,2498,cartoon,https://www.youtube.com/watch?v=OnMsAZ0n9TM,,,,
V4qZ8drXQB8,UCWKeZvw4iSZVM2qXKZde58A,KidZ,2517,cartoon,https://www.youtube.com/watch?v=V4qZ8drXQB8,,,,
tZ1Ex-5EZJE,UCWKeZvw4iSZVM2qXKZde58A,KidZ,2518,cartoon,https://www.youtube.com/watch?v=tZ1Ex-5EZJE,,,,
,,,517.9825,,,,,,
